Source_ID,Sym_Type,Var_Radius_mm,Var_Width_mm,Aux_Hex_Apothem,Width_Ratio,Path_0,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9,Path_10,Path_11,Path_12,Path_13,Path_14,Path_15,Path_16,Path_17,Path_18,Path_19,Path_20,Path_21,Path_22,Path_23,Path_24,Path_25,Path_26,Path_27,Path_28,Path_29,Path_30,Path_31,Path_32,Path_33,Path_34,Path_35,Path_36,Path_37,Path_38,Path_39,Path_40,Path_41,Path_42,Path_43,Path_44,Path_45,Path_46,Path_47,Path_48,Path_49,Path_50,Path_51,Path_52,Path_53,Path_54,Path_55,Path_56,Path_57,Path_58,Path_59,Path_60,Path_61
18.png,1,7,0.175,6.0622,0.025,-0.004791,2.578543,0.401128,0.002548,0.015545,0.715361,0.426236,0,-0.009575,-0.342909,0.852697,-0.002765,0.42462,-0.726056,-0.300886,-0.195671,0.231904,-0.358445,0.57023,0.348529,0.210212,-0.370523,-0.586631,-0.355191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.01,6.9282,0.001,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.0311,6.9282,0.004,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.0522,6.9282,0.007,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.0733,6.9282,0.009,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.0944,6.9282,0.012,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.1156,6.9282,0.014,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.1367,6.9282,0.017,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.1578,6.9282,0.02,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.1789,6.9282,0.022,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,8,0.2,6.9282,0.025,-0.005475,2.946906,0.458433,0.002912,0.017765,0.817556,0.487127,0,-0.010943,-0.391896,0.974511,-0.00316,0.48528,-0.829779,-0.34387,-0.223624,0.265033,-0.409651,0.651691,0.398319,0.240242,-0.423455,-0.670436,-0.405932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.01,7.7942,0.001,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.0339,7.7942,0.004,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.0578,7.7942,0.006,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.0817,7.7942,0.009,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.1056,7.7942,0.012,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.1294,7.7942,0.014,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.1533,7.7942,0.017,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.1772,7.7942,0.02,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.2011,7.7942,0.022,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,9,0.225,7.7942,0.025,-0.00616,3.315269,0.515737,0.003275,0.019986,0.91975,0.548018,0,-0.012311,-0.440883,1.096325,-0.003555,0.54594,-0.933501,-0.386854,-0.251577,0.298162,-0.460858,0.733153,0.448109,0.270273,-0.476387,-0.75424,-0.456674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.01,8.6603,0.001,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.0367,8.6603,0.004,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.0633,8.6603,0.006,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.09,8.6603,0.009,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.1167,8.6603,0.012,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.1433,8.6603,0.014,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.17,8.6603,0.017,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.1967,8.6603,0.02,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.2233,8.6603,0.022,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.png,1,10,0.25,8.6603,0.025,-0.006844,3.683632,0.573041,0.003639,0.022207,1.021945,0.608908,0,-0.013679,-0.48987,1.218139,-0.00395,0.6066,-1.037223,-0.429838,-0.27953,0.331291,-0.512064,0.814614,0.497899,0.300303,-0.529319,-0.838044,-0.507415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.01,0.866,0.01,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0117,0.866,0.012,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0133,0.866,0.013,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.015,0.866,0.015,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0167,0.866,0.017,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0183,0.866,0.018,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.02,0.866,0.02,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0217,0.866,0.022,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.0233,0.866,0.023,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,1,0.025,0.866,0.025,0.482142,0,-0.053994,-0.088575,0.044103,-0.031745,-0.031875,-0.043441,-0.038195,0.024569,-0.028714,-0.042743,0.041493,-0.028458,-0.02933,-0.04757,-0.037778,0.028571,-0.028938,-0.047263,0.046336,-0.029444,-0.030021,-0.042325,-0.037286,0.022762,-0.056873,-0.091885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.01,1.7321,0.005,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0144,1.7321,0.007,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0189,1.7321,0.009,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0233,1.7321,0.012,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0278,1.7321,0.014,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0322,1.7321,0.016,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0367,1.7321,0.018,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0411,1.7321,0.021,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.0456,1.7321,0.023,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,2,0.05,1.7321,0.025,0.964285,0,-0.107987,-0.17715,0.088207,-0.06349,-0.063749,-0.086882,-0.07639,0.049138,-0.057429,-0.085486,0.082985,-0.056917,-0.05866,-0.09514,-0.075557,0.057142,-0.057875,-0.094525,0.092671,-0.058888,-0.060042,-0.08465,-0.074571,0.045524,-0.113745,-0.18377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.01,2.5981,0.003,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0172,2.5981,0.006,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0244,2.5981,0.008,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0317,2.5981,0.011,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0389,2.5981,0.013,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0461,2.5981,0.015,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0533,2.5981,0.018,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0606,2.5981,0.02,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.0678,2.5981,0.023,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,3,0.075,2.5981,0.025,1.446427,0,-0.161981,-0.265725,0.13231,-0.095235,-0.095624,-0.130323,-0.114585,0.073706,-0.086143,-0.128228,0.124478,-0.085375,-0.08799,-0.142711,-0.113335,0.085713,-0.086813,-0.141788,0.139007,-0.088333,-0.090063,-0.126974,-0.111857,0.068286,-0.170618,-0.275654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.01,3.4641,0.002,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.02,3.4641,0.005,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.03,3.4641,0.008,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.04,3.4641,0.01,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.05,3.4641,0.013,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.png,1,4,0.06,3.4641,0.015,1.92857,0,-0.215975,-0.3543,0.176413,-0.126981,-0.127498,-0.173764,-0.152779,0.098275,-0.114857,-0.170971,0.165971,-0.113834,-0.11732,-0.190281,-0.151114,0.114283,-0.11575,-0.189051,0.185343,-0.117777,-0.120084,-0.169299,-0.149143,0.091048,-0.227491,-0.367539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
